=== NEW GATE (with early-exit) ===
Self-playing 100000 games with the heuristic solver…

  45600/100000  (1274.4s)   
  45650/100000  (1275.6s)   
  45700/100000  (1276.8s)   
  45750/100000  (1278.2s)   
  45800/100000  (1280.2s)   
  45850/100000  (1280.8s)   
  45900/100000  (1282.0s)   
  45950/100000  (1284.3s)   
  46000/100000  (1286.1s)   
  46050/100000  (1287.9s)   
  46100/100000  (1288.7s)   
  46150/100000  (1290.3s)   
  46200/100000  (1291.1s)   
  46250/100000  (1292.5s)   
  46300/100000  (1293.9s)   
  46350/100000  (1295.1s)   
  46400/100000  (1297.4s)   
  46450/100000  (1298.7s)   
  46500/100000  (1300.4s)   
  46550/100000  (1301.5s)   
  46600/100000  (1304.1s)   
  46650/100000  (1305.0s)   
  46700/100000  (1305.9s)   
  46750/100000  (1307.3s)   
  46800/100000  (1309.1s)   
  46850/100000  (1311.2s)   
  46900/100000  (1313.1s)   
  46950/100000  (1314.4s)   
  47000/100000  (1315.2s)   
  47050/100000  (1316.5s)   
  47100/100000  (1317.2s)   
  47150/100000  (1318.7s)   
  47200/100000  (1320.3s)   
  47250/100000  (1321.5s)   
  47300/100000  (1323.0s)   
  47350/100000  (1324.8s)   
  47400/100000  (1326.3s)   
  47450/100000  (1327.3s)   
  47500/100000  (1328.3s)   
  47550/100000  (1329.7s)   
  47600/100000  (1330.5s)   
  47650/100000  (1331.5s)   
  47700/100000  (1332.4s)   
  47750/100000  (1333.1s)   
  47800/100000  (1334.9s)   
  47850/100000  (1336.7s)   
  47900/100000  (1337.5s)   
  47950/100000  (1338.4s)   
  48000/100000  (1339.3s)   
  48050/100000  (1340.2s)   
  48100/100000  (1341.3s)   
  48150/100000  (1342.7s)   
  48200/100000  (1343.3s)   
  48250/100000  (1345.3s)   
  48300/100000  (1346.5s)   
  48350/100000  (1348.9s)   
  48400/100000  (1352.1s)   
  48450/100000  (1352.9s)   
  48500/100000  (1354.8s)   
  48550/100000  (1355.7s)   
  48600/100000  (1357.8s)   
  48650/100000  (1359.2s)   
  48700/100000  (1360.2s)   
  48750/100000  (1361.3s)   
  48800/100000  (1363.1s)   
  48850/100000  (1364.5s)   
  48900/100000  (1365.4s)   
  48950/100000  (1367.3s)   
  49000/100000  (1368.5s)   
  49050/100000  (1370.0s)   
  49100/100000  (1371.1s)   
  49150/100000  (1371.9s)   
  49200/100000  (1373.4s)   
  49250/100000  (1376.1s)   
  49300/100000  (1378.0s)   
  49350/100000  (1378.9s)   
  49400/100000  (1380.6s)   
  49450/100000  (1382.6s)   
  49500/100000  (1384.3s)   
  49550/100000  (1385.8s)   
  49600/100000  (1387.3s)   
  49650/100000  (1388.5s)   
  49700/100000  (1390.0s)   
  49750/100000  (1392.0s)   
  49800/100000  (1393.4s)   
  49850/100000  (1395.0s)   
  49900/100000  (1395.8s)   
  49950/100000  (1396.8s)   
  50000/100000  (1397.7s)   
  50050/100000  (1398.5s)   
  50100/100000  (1400.7s)   
  50150/100000  (1401.4s)   
  50200/100000  (1402.5s)   
  50250/100000  (1403.5s)   
  50300/100000  (1404.4s)   
  50350/100000  (1405.4s)   
  50400/100000  (1406.9s)   
  50450/100000  (1409.8s)   
  50500/100000  (1410.8s)   
  50550/100000  (1412.3s)   
  50600/100000  (1414.0s)   
  50650/100000  (1414.9s)   
  50700/100000  (1416.4s)   
  50750/100000  (1417.1s)   
  50800/100000  (1417.9s)   
  50850/100000  (1420.5s)   
  50900/100000  (1422.4s)   
  50950/100000  (1423.6s)   
  51000/100000  (1424.6s)   
  51050/100000  (1426.0s)   
  51100/100000  (1428.1s)   
  51150/100000  (1429.8s)   
  51200/100000  (1431.3s)   
  51250/100000  (1432.6s)   
  51300/100000  (1434.6s)   
  51350/100000  (1435.7s)   
  51400/100000  (1438.0s)   
  51450/100000  (1438.8s)   
  51500/100000  (1441.2s)   
  51550/100000  (1443.5s)   
  51600/100000  (1444.6s)   
  51650/100000  (1446.6s)   
  51700/100000  (1448.4s)   
  51750/100000  (1449.5s)   
  51800/100000  (1451.8s)   
  51850/100000  (1453.8s)   
  51900/100000  (1454.4s)   
  51950/100000  (1455.8s)   
  52000/100000  (1456.5s)   
  52050/100000  (1458.3s)   
  52100/100000  (1459.9s)   
  52150/100000  (1460.6s)   
  52200/100000  (1462.5s)   
  52250/100000  (1463.2s)   
  52300/100000  (1465.0s)   
  52350/100000  (1466.7s)   
  52400/100000  (1468.7s)   
  52450/100000  (1470.0s)   
  52500/100000  (1471.1s)   
  52550/100000  (1471.9s)   
  52600/100000  (1472.8s)   
  52650/100000  (1474.1s)   
  52700/100000  (1474.7s)   
  52750/100000  (1476.1s)   
  52800/100000  (1478.1s)   
  52850/100000  (1479.5s)   
  52900/100000  (1480.7s)   
  52950/100000  (1481.1s)   
  53000/100000  (1482.5s)   
  53050/100000  (1484.0s)   
  53100/100000  (1485.8s)   
  53150/100000  (1487.7s)   
  53200/100000  (1488.7s)   
  53250/100000  (1490.2s)   
  53300/100000  (1490.8s)   
  53350/100000  (1491.9s)   
  53400/100000  (1493.4s)   
  53450/100000  (1494.3s)   
  53500/100000  (1499.4s)   
  53550/100000  (1501.0s)   
  53600/100000  (1502.9s)   
  53650/100000  (1505.9s)   
  53700/100000  (1508.0s)   
  53750/100000  (1509.1s)   
  53800/100000  (1513.3s)   
  53850/100000  (1515.7s)   
  53900/100000  (1516.7s)   
  53950/100000  (1518.6s)   
  54000/100000  (1519.7s)   
  54050/100000  (1521.7s)   
  54100/100000  (1524.4s)   
  54150/100000  (1526.4s)   
  54200/100000  (1527.9s)   
  54250/100000  (1529.7s)   
  54300/100000  (1532.1s)   
  54350/100000  (1534.1s)   
  54400/100000  (1537.1s)   
  54450/100000  (1539.3s)   
  54500/100000  (1541.0s)   
  54550/100000  (1544.0s)   
  54600/100000  (1548.2s)   
  54650/100000  (1552.4s)   
  54700/100000  (1555.6s)   
  54750/100000  (1558.5s)   
  54800/100000  (1562.1s)   
  54850/100000  (1568.5s)   
  54900/100000  (1571.8s)   
  54950/100000  (1574.4s)   
  55000/100000  (1579.0s)   
  55050/100000  (1580.7s)   
  55100/100000  (1587.0s)   
  55150/100000  (1591.5s)   
  55200/100000  (1595.6s)   
  55250/100000  (1597.2s)   
  55300/100000  (1598.8s)   
  55350/100000  (1600.7s)   
  55400/100000  (1603.4s)   
  55450/100000  (1604.8s)   
  55500/100000  (1607.2s)   
  55550/100000  (1609.0s)   
  55600/100000  (1610.6s)   
  55650/100000  (1612.4s)   
  55700/100000  (1614.5s)   
  55750/100000  (1615.9s)   
  55800/100000  (1617.8s)   
  55850/100000  (1619.8s)   
  55900/100000  (1621.1s)   
  55950/100000  (1624.7s)   
  56000/100000  (1626.9s)   
  56050/100000  (1627.6s)   
  56100/100000  (1630.0s)   
  56150/100000  (1631.3s)   
  56200/100000  (1632.5s)   
  56250/100000  (1633.8s)   
  56300/100000  (1635.6s)   
  56350/100000  (1637.8s)   
  56400/100000  (1639.6s)   
  56450/100000  (1641.9s)   
  56500/100000  (1646.0s)   
  56550/100000  (1652.0s)   
  56600/100000  (1656.6s)   
  56650/100000  (1660.7s)   
  56700/100000  (1662.4s)   
  56750/100000  (1664.4s)   
  56800/100000  (1667.6s)   
  56850/100000  (1670.6s)   
  56900/100000  (1672.3s)   
  56950/100000  (1674.9s)   
  57000/100000  (1678.1s)   
  57050/100000  (1679.4s)   
  57100/100000  (1681.1s)   
  57150/100000  (1682.4s)   
  57200/100000  (1683.0s)   
  57250/100000  (1684.0s)   
  57300/100000  (1685.0s)   
  57350/100000  (1686.5s)   
  57400/100000  (1687.5s)   
  57450/100000  (1688.8s)   
  57500/100000  (1690.3s)   
  57550/100000  (1691.5s)   
  57600/100000  (1692.9s)   
  57650/100000  (1696.0s)   
  57700/100000  (1697.1s)   
  57750/100000  (1698.1s)   
  57800/100000  (1699.1s)   
  57850/100000  (1700.0s)   
  57900/100000  (1702.0s)   
  57950/100000  (1702.7s)   
  58000/100000  (1703.8s)   
  58050/100000  (1705.2s)   
  58100/100000  (1707.0s)   
  58150/100000  (1708.8s)   
  58200/100000  (1709.7s)   
  58250/100000  (1711.0s)   
  58300/100000  (1712.1s)   
  58350/100000  (1712.6s)   
  58400/100000  (1714.2s)   
  58450/100000  (1715.3s)   
  58500/100000  (1716.4s)   
  58550/100000  (1717.7s)   
  58600/100000  (1719.0s)   
  58650/100000  (1719.8s)   
  58700/100000  (1721.0s)   
  58750/100000  (1722.9s)   
  58800/100000  (1724.2s)   
  58850/100000  (1725.4s)   
  58900/100000  (1727.2s)   
  58950/100000  (1728.9s)   
  59000/100000  (1730.0s)   
  59050/100000  (1730.9s)   
  59100/100000  (1731.9s)   
  59150/100000  (1733.6s)   
  59200/100000  (1735.2s)   
  59250/100000  (1737.2s)   
  59300/100000  (1738.4s)   
  59350/100000  (1739.5s)   
  59400/100000  (1740.5s)   
  59450/100000  (1741.6s)   
  59500/100000  (1742.6s)   
  59550/100000  (1743.8s)   
  59600/100000  (1744.9s)   
  59650/100000  (1746.8s)   
  59700/100000  (1747.5s)   
  59750/100000  (1748.6s)   
  59800/100000  (1749.8s)   
  59850/100000  (1750.7s)   
  59900/100000  (1753.4s)   
  59950/100000  (1754.8s)   
  60000/100000  (1756.8s)   
  60050/100000  (1758.0s)   
  60100/100000  (1759.7s)   
  60150/100000  (1762.2s)   
  60200/100000  (1764.1s)   
  60250/100000  (1765.3s)   
  60300/100000  (1766.6s)   
  60350/100000  (1768.0s)   
  60400/100000  (1770.0s)   
  60450/100000  (1771.0s)   
  60500/100000  (1772.6s)   
  60550/100000  (1773.8s)   
  60600/100000  (1775.1s)   
  60650/100000  (1776.3s)   
  60700/100000  (1778.8s)   
  60750/100000  (1780.1s)   
  60800/100000  (1781.4s)   
  60850/100000  (1782.3s)   
  60900/100000  (1783.6s)   
  60950/100000  (1785.0s)   
  61000/100000  (1786.1s)   
  61050/100000  (1787.3s)   
  61100/100000  (1788.2s)   
  61150/100000  (1789.8s)   
  61200/100000  (1790.9s)   
  61250/100000  (1791.7s)   
  61300/100000  (1793.2s)   
  61350/100000  (1794.9s)   
  61400/100000  (1796.1s)   
  61450/100000  (1797.8s)   
  61500/100000  (1799.8s)   
  61550/100000  (1801.0s)   
  61600/100000  (1801.9s)   
  61650/100000  (1803.8s)   
  61700/100000  (1806.1s)   
  61750/100000  (1806.9s)   
  61800/100000  (1808.9s)   
  61850/100000  (1811.0s)   
  61900/100000  (1812.5s)   
  61950/100000  (1813.3s)   
  62000/100000  (1814.6s)   
  62050/100000  (1816.3s)   
  62100/100000  (1817.6s)   
  62150/100000  (1819.3s)   
  62200/100000  (1819.8s)   
  62250/100000  (1820.7s)   
  62300/100000  (1822.8s)   
  62350/100000  (1824.9s)   
  62400/100000  (1827.6s)   
  62450/100000  (1829.1s)   
  62500/100000  (1830.7s)   
  62550/100000  (1832.0s)   
  62600/100000  (1833.4s)   
  62650/100000  (1834.7s)   
  62700/100000  (1836.4s)   
  62750/100000  (1837.7s)   
  62800/100000  (1838.3s)   
  62850/100000  (1839.7s)   
  62900/100000  (1840.4s)   
  62950/100000  (1841.3s)   
  63000/100000  (1842.7s)   
  63050/100000  (1844.2s)   
  63100/100000  (1846.7s)   
  63150/100000  (1848.2s)   
  63200/100000  (1849.6s)   
  63250/100000  (1851.7s)   
  63300/100000  (1853.0s)   
  63350/100000  (1854.5s)   
  63400/100000  (1857.3s)   
  63450/100000  (1859.2s)   
  63500/100000  (1860.3s)   
  63550/100000  (1862.0s)   
  63600/100000  (1865.0s)   
  63650/100000  (1866.7s)   
  63700/100000  (1867.7s)   
  63750/100000  (1868.4s)   
  63800/100000  (1869.4s)   
  63850/100000  (1870.5s)   
  63900/100000  (1872.4s)   
  63950/100000  (1873.3s)   
  64000/100000  (1875.2s)   
  64050/100000  (1876.3s)   
  64100/100000  (1878.3s)   
  64150/100000  (1879.5s)   
  64200/100000  (1881.0s)   
  64250/100000  (1882.3s)   
  64300/100000  (1883.6s)   
  64350/100000  (1885.4s)   
  64400/100000  (1886.6s)   
  64450/100000  (1888.6s)   
  64500/100000  (1890.1s)   
  64550/100000  (1891.4s)   
  64600/100000  (1892.3s)   
  64650/100000  (1894.4s)   
  64700/100000  (1896.2s)   
  64750/100000  (1897.1s)   
  64800/100000  (1898.8s)   
  64850/100000  (1899.7s)   
  64900/100000  (1900.7s)   
  64950/100000  (1902.1s)   
  65000/100000  (1903.4s)   
  65050/100000  (1905.5s)   
  65100/100000  (1907.1s)   
  65150/100000  (1909.5s)   
  65200/100000  (1910.4s)   
  65250/100000  (1911.5s)   
  65300/100000  (1913.0s)   
  65350/100000  (1915.2s)   
  65400/100000  (1916.8s)   
  65450/100000  (1917.8s)   
  65500/100000  (1919.9s)   
  65550/100000  (1921.5s)   
  65600/100000  (1922.5s)   
  65650/100000  (1923.2s)   
  65700/100000  (1923.6s)   
  65750/100000  (1924.8s)   
  65800/100000  (1927.7s)   
  65850/100000  (1929.0s)   
  65900/100000  (1929.9s)   
  65950/100000  (1930.7s)   
  66000/100000  (1931.2s)   
  66050/100000  (1932.1s)   
  66100/100000  (1933.6s)   
  66150/100000  (1934.2s)   
  66200/100000  (1935.3s)   
  66250/100000  (1936.3s)   
  66300/100000  (1937.8s)   
  66350/100000  (1939.1s)   
  66400/100000  (1940.2s)   
  66450/100000  (1940.9s)   
  66500/100000  (1941.9s)   
  66550/100000  (1942.9s)   
  66600/100000  (1943.9s)   
  66650/100000  (1945.6s)   
  66700/100000  (1947.0s)   
  66750/100000  (1947.9s)   
  66800/100000  (1949.9s)   
  66850/100000  (1951.4s)   
  66900/100000  (1953.2s)   
  66950/100000  (1954.4s)   
  67000/100000  (1955.5s)   
  67050/100000  (1956.5s)   
  67100/100000  (1957.9s)   
  67150/100000  (1959.0s)   
  67200/100000  (1960.3s)   
  67250/100000  (1961.2s)   
  67300/100000  (1962.6s)   
  67350/100000  (1963.4s)   
  67400/100000  (1964.1s)   
  67450/100000  (1965.0s)   
  67500/100000  (1966.1s)   
  67550/100000  (1967.8s)   
  67600/100000  (1968.7s)   
  67650/100000  (1969.7s)   
  67700/100000  (1970.4s)   
  67750/100000  (1971.2s)   
  67800/100000  (1973.0s)   
  67850/100000  (1974.0s)   
  67900/100000  (1976.4s)   
  67950/100000  (1977.4s)   
  68000/100000  (1978.2s)   
  68050/100000  (1979.4s)   
  68100/100000  (1980.7s)   
  68150/100000  (1983.0s)   
  68200/100000  (1984.0s)   
  68250/100000  (1986.0s)   
  68300/100000  (1987.0s)   
  68350/100000  (1988.0s)   
  68400/100000  (1989.0s)   
  68450/100000  (1990.3s)   
  68500/100000  (1991.6s)   
  68550/100000  (1992.4s)   
  68600/100000  (1993.9s)   
  68650/100000  (1995.0s)   
  68700/100000  (1996.5s)   
  68750/100000  (1997.0s)   
  68800/100000  (2000.2s)   
  68850/100000  (2001.4s)   
  68900/100000  (2002.3s)   
  68950/100000  (2003.8s)   
  69000/100000  (2007.5s)   
  69050/100000  (2008.7s)   
  69100/100000  (2009.2s)   
  69150/100000  (2010.0s)   
  69200/100000  (2011.3s)   
  69250/100000  (2013.4s)   
  69300/100000  (2014.1s)   
  69350/100000  (2014.4s)   
  69400/100000  (2015.4s)   
  69450/100000  (2016.9s)   
  69500/100000  (2018.2s)   
  69550/100000  (2019.0s)   
  69600/100000  (2021.1s)   
  69650/100000  (2022.5s)   
  69700/100000  (2023.6s)   
  69750/100000  (2024.3s)   
  69800/100000  (2025.3s)   
  69850/100000  (2027.2s)   
  69900/100000  (2028.7s)   
  69950/100000  (2029.5s)   
  70000/100000  (2030.9s)   
  70050/100000  (2032.1s)   
  70100/100000  (2033.5s)   
  70150/100000  (2035.9s)   
  70200/100000  (2037.0s)   
  70250/100000  (2038.8s)   
  70300/100000  (2039.7s)   
  70350/100000  (2041.0s)   
  70400/100000  (2042.5s)   
  70450/100000  (2043.6s)   
  70500/100000  (2045.1s)   
  70550/100000  (2046.4s)   
  70600/100000  (2048.0s)   
  70650/100000  (2050.0s)   
  70700/100000  (2050.8s)   
  70750/100000  (2051.7s)   
  70800/100000  (2052.5s)   
  70850/100000  (2053.7s)   
  70900/100000  (2055.1s)   
  70950/100000  (2055.9s)   
  71000/100000  (2056.5s)   
  71050/100000  (2057.9s)   
  71100/100000  (2060.3s)   
  71150/100000  (2060.7s)   
  71200/100000  (2062.6s)   
  71250/100000  (2063.9s)   
  71300/100000  (2065.0s)   
  71350/100000  (2066.4s)   
  71400/100000  (2067.9s)   
  71450/100000  (2069.2s)   
  71500/100000  (2070.4s)   
  71550/100000  (2071.6s)   
  71600/100000  (2073.6s)   
  71650/100000  (2074.6s)   
  71700/100000  (2075.5s)   
  71750/100000  (2076.8s)   
  71800/100000  (2078.7s)   
  71850/100000  (2079.3s)   
  71900/100000  (2081.5s)   
  71950/100000  (2083.3s)   
  72000/100000  (2085.6s)   
  72050/100000  (2086.6s)   
  72100/100000  (2088.0s)   
  72150/100000  (2088.7s)   
  72200/100000  (2090.1s)   
  72250/100000  (2091.3s)   
  72300/100000  (2092.1s)   
  72350/100000  (2093.5s)   
  72400/100000  (2094.7s)   
  72450/100000  (2096.0s)   
  72500/100000  (2097.1s)   
  72550/100000  (2098.9s)   
  72600/100000  (2100.8s)   
  72650/100000  (2102.9s)   
  72700/100000  (2104.7s)   
  72750/100000  (2105.5s)   
  72800/100000  (2106.9s)   
  72850/100000  (2107.7s)   
  72900/100000  (2108.4s)   
  72950/100000  (2109.6s)   
  73000/100000  (2110.6s)   
  73050/100000  (2112.4s)   
  73100/100000  (2113.4s)   
  73150/100000  (2115.7s)   
  73200/100000  (2116.5s)   
  73250/100000  (2118.8s)   
  73300/100000  (2120.0s)   
  73350/100000  (2122.3s)   
  73400/100000  (2124.3s)   
  73450/100000  (2125.3s)   
  73500/100000  (2127.6s)   
  73550/100000  (2128.2s)   
  73600/100000  (2130.5s)   
  73650/100000  (2132.4s)   
  73700/100000  (2133.2s)   
  73750/100000  (2135.7s)   
  73800/100000  (2136.2s)   
  73850/100000  (2137.7s)   
  73900/100000  (2138.4s)   
  73950/100000  (2139.4s)   
  74000/100000  (2141.1s)   
  74050/100000  (2142.4s)   
  74100/100000  (2143.6s)   
  74150/100000  (2145.0s)   
  74200/100000  (2146.2s)   
  74250/100000  (2147.3s)   
  74300/100000  (2148.4s)   
  74350/100000  (2149.5s)   
  74400/100000  (2150.5s)   
  74450/100000  (2151.6s)   
  74500/100000  (2152.5s)   
  74550/100000  (2153.8s)   
  74600/100000  (2154.9s)   
  74650/100000  (2156.1s)   
  74700/100000  (2157.8s)   
  74750/100000  (2159.4s)   
  74800/100000  (2160.8s)   
  74850/100000  (2162.2s)   
  74900/100000  (2163.9s)   
  74950/100000  (2165.9s)   
  75000/100000  (2167.3s)   
  75050/100000  (2170.3s)   
  75100/100000  (2171.3s)   
  75150/100000  (2172.0s)   
  75200/100000  (2173.9s)   
  75250/100000  (2175.0s)   
  75300/100000  (2175.6s)   
  75350/100000  (2176.1s)   
  75400/100000  (2177.3s)   
  75450/100000  (2179.1s)   
  75500/100000  (2181.2s)   
  75550/100000  (2183.1s)   
  75600/100000  (2184.6s)   
  75650/100000  (2185.4s)   
  75700/100000  (2186.2s)   
  75750/100000  (2188.0s)   
  75800/100000  (2189.8s)   
  75850/100000  (2191.6s)   
  75900/100000  (2193.7s)   
  75950/100000  (2196.1s)   
  76000/100000  (2197.8s)   
  76050/100000  (2198.5s)   
  76100/100000  (2199.7s)   
  76150/100000  (2200.3s)   
  76200/100000  (2202.8s)   
  76250/100000  (2204.3s)   
  76300/100000  (2205.5s)   
  76350/100000  (2206.9s)   
  76400/100000  (2208.1s)   
  76450/100000  (2209.6s)   
  76500/100000  (2210.9s)   
  76550/100000  (2212.4s)   
  76600/100000  (2213.7s)   
  76650/100000  (2215.5s)   
  76700/100000  (2218.4s)   
  76750/100000  (2220.0s)   
  76800/100000  (2221.6s)   
  76850/100000  (2222.4s)   
  76900/100000  (2225.0s)   
  76950/100000  (2225.9s)   
  77000/100000  (2227.3s)   
  77050/100000  (2228.6s)   
  77100/100000  (2229.2s)   
  77150/100000  (2230.4s)   
  77200/100000  (2232.0s)   
  77250/100000  (2233.3s)   
  77300/100000  (2234.7s)   
  77350/100000  (2235.8s)   
  77400/100000  (2237.0s)   
  77450/100000  (2238.5s)   
  77500/100000  (2239.6s)   
  77550/100000  (2240.5s)   
  77600/100000  (2243.9s)   
  77650/100000  (2244.8s)   
  77700/100000  (2246.6s)   
  77750/100000  (2247.8s)   
  77800/100000  (2249.2s)   
  77850/100000  (2250.8s)   
  77900/100000  (2252.8s)   
  77950/100000  (2254.6s)   
  78000/100000  (2256.0s)   
  78050/100000  (2258.2s)   
  78100/100000  (2259.6s)   
  78150/100000  (2260.6s)   
  78200/100000  (2262.2s)   
  78250/100000  (2263.0s)   
  78300/100000  (2263.7s)   
  78350/100000  (2265.2s)   
  78400/100000  (2268.0s)   
  78450/100000  (2268.6s)   
  78500/100000  (2270.1s)   
  78550/100000  (2271.4s)   
  78600/100000  (2272.2s)   
  78650/100000  (2273.2s)   
  78700/100000  (2274.4s)   
  78750/100000  (2275.8s)   
  78800/100000  (2277.6s)   
  78850/100000  (2279.5s)   
  78900/100000  (2280.6s)   
  78950/100000  (2282.3s)   
  79000/100000  (2284.0s)   
  79050/100000  (2284.9s)   
  79100/100000  (2285.9s)   
  79150/100000  (2287.3s)   
  79200/100000  (2288.7s)   
  79250/100000  (2289.9s)   
  79300/100000  (2291.7s)   
  79350/100000  (2292.5s)   
  79400/100000  (2294.3s)   
  79450/100000  (2296.3s)   
  79500/100000  (2298.5s)   
  79550/100000  (2300.1s)   
  79600/100000  (2300.8s)   
  79650/100000  (2302.5s)   
  79700/100000  (2303.8s)   
  79750/100000  (2304.8s)   
  79800/100000  (2305.9s)   
  79850/100000  (2307.4s)   
  79900/100000  (2308.9s)   
  79950/100000  (2309.6s)   
  80000/100000  (2310.4s)   
  80050/100000  (2312.4s)   
  80100/100000  (2314.5s)   
  80150/100000  (2315.4s)   
  80200/100000  (2316.6s)   
  80250/100000  (2318.7s)   
  80300/100000  (2320.1s)   
  80350/100000  (2321.0s)   
  80400/100000  (2322.0s)   
  80450/100000  (2324.7s)   
  80500/100000  (2326.1s)   
  80550/100000  (2328.5s)   
  80600/100000  (2330.1s)   
  80650/100000  (2331.3s)   
  80700/100000  (2332.3s)   
  80750/100000  (2333.0s)   
  80800/100000  (2335.0s)   
  80850/100000  (2336.8s)   
  80900/100000  (2339.2s)   
  80950/100000  (2340.2s)   
  81000/100000  (2341.5s)   
  81050/100000  (2343.5s)   
  81100/100000  (2345.1s)   
  81150/100000  (2345.8s)   
  81200/100000  (2346.7s)   
  81250/100000  (2347.9s)   
  81300/100000  (2349.2s)   
  81350/100000  (2350.3s)   
  81400/100000  (2352.3s)   
  81450/100000  (2353.6s)   
  81500/100000  (2355.6s)   
  81550/100000  (2357.2s)   
  81600/100000  (2358.6s)   
  81650/100000  (2360.3s)   
  81700/100000  (2361.8s)   
  81750/100000  (2362.9s)   
  81800/100000  (2364.6s)   
  81850/100000  (2365.9s)   
  81900/100000  (2367.0s)   
  81950/100000  (2368.2s)   
  82000/100000  (2369.7s)   
  82050/100000  (2371.9s)   
  82100/100000  (2373.5s)   
  82150/100000  (2374.9s)   
  82200/100000  (2375.8s)   
  82250/100000  (2377.8s)   
  82300/100000  (2379.2s)   
  82350/100000  (2380.6s)   
  82400/100000  (2381.7s)   
  82450/100000  (2382.7s)   
  82500/100000  (2384.0s)   
  82550/100000  (2384.8s)   
  82600/100000  (2385.7s)   
  82650/100000  (2387.4s)   
  82700/100000  (2388.5s)   
  82750/100000  (2389.4s)   
  82800/100000  (2390.5s)   
  82850/100000  (2392.7s)   
  82900/100000  (2394.8s)   
  82950/100000  (2397.0s)   
  83000/100000  (2398.6s)   
  83050/100000  (2399.5s)   
  83100/100000  (2401.0s)   
  83150/100000  (2403.4s)   
  83200/100000  (2404.3s)   
  83250/100000  (2405.6s)   
  83300/100000  (2407.0s)   
  83350/100000  (2407.8s)   
  83400/100000  (2409.4s)   
  83450/100000  (2410.8s)   
  83500/100000  (2412.4s)   
  83550/100000  (2414.0s)   
  83600/100000  (2415.1s)   
  83650/100000  (2416.0s)   
  83700/100000  (2417.5s)   
  83750/100000  (2418.1s)   
  83800/100000  (2418.6s)   
  83850/100000  (2419.5s)   
  83900/100000  (2420.8s)   
  83950/100000  (2421.8s)   
  84000/100000  (2423.8s)   
  84050/100000  (2426.7s)   
  84100/100000  (2429.2s)   
  84150/100000  (2431.0s)   
  84200/100000  (2432.3s)   
  84250/100000  (2434.1s)   
  84300/100000  (2435.7s)   
  84350/100000  (2436.2s)   
  84400/100000  (2437.6s)   
  84450/100000  (2439.2s)   
  84500/100000  (2441.2s)   
  84550/100000  (2442.2s)   
  84600/100000  (2443.6s)   
  84650/100000  (2445.3s)   
  84700/100000  (2445.9s)   
  84750/100000  (2447.5s)   
  84800/100000  (2449.0s)   
  84850/100000  (2450.2s)   
  84900/100000  (2452.1s)   
  84950/100000  (2453.8s)   
  85000/100000  (2454.6s)   
  85050/100000  (2455.6s)   
  85100/100000  (2457.0s)   
  85150/100000  (2459.6s)   
  85200/100000  (2460.3s)   
  85250/100000  (2461.1s)   
  85300/100000  (2463.3s)   
  85350/100000  (2464.2s)   
  85400/100000  (2465.2s)   
  85450/100000  (2466.7s)   
  85500/100000  (2467.7s)   
  85550/100000  (2468.5s)   
  85600/100000  (2470.7s)   
  85650/100000  (2471.4s)   
  85700/100000  (2473.1s)   
  85750/100000  (2474.9s)   
  85800/100000  (2477.9s)   
  85850/100000  (2479.7s)   
  85900/100000  (2481.0s)   
  85950/100000  (2482.3s)   
  86000/100000  (2484.1s)   
  86050/100000  (2485.3s)   
  86100/100000  (2487.0s)   
  86150/100000  (2488.8s)   
  86200/100000  (2489.7s)   
  86250/100000  (2491.4s)   
  86300/100000  (2492.7s)   
  86350/100000  (2493.6s)   
  86400/100000  (2494.7s)   
  86450/100000  (2496.0s)   
  86500/100000  (2497.8s)   
  86550/100000  (2498.8s)   
  86600/100000  (2500.8s)   
  86650/100000  (2502.7s)   
  86700/100000  (2503.7s)   
  86750/100000  (2505.1s)   
  86800/100000  (2507.0s)   
  86850/100000  (2507.9s)   
  86900/100000  (2509.4s)   
  86950/100000  (2511.2s)   
  87000/100000  (2512.1s)   
  87050/100000  (2513.5s)   
  87100/100000  (2515.6s)   
  87150/100000  (2517.4s)   
  87200/100000  (2518.6s)   
  87250/100000  (2519.6s)   
  87300/100000  (2521.0s)   
  87350/100000  (2523.0s)   
  87400/100000  (2524.1s)   
  87450/100000  (2525.3s)   
  87500/100000  (2526.8s)   
  87550/100000  (2528.2s)   
  87600/100000  (2529.9s)   
  87650/100000  (2531.3s)   
  87700/100000  (2532.3s)   
  87750/100000  (2533.2s)   
  87800/100000  (2534.2s)   
  87850/100000  (2535.8s)   
  87900/100000  (2537.7s)   
  87950/100000  (2538.3s)   
  88000/100000  (2540.2s)   
  88050/100000  (2541.6s)   
  88100/100000  (2542.2s)   
  88150/100000  (2544.7s)   
  88200/100000  (2545.6s)   
  88250/100000  (2546.5s)   
  88300/100000  (2548.2s)   
  88350/100000  (2549.5s)   
  88400/100000  (2551.1s)   
  88450/100000  (2552.3s)   
  88500/100000  (2554.3s)   
  88550/100000  (2556.2s)   
  88600/100000  (2557.2s)   
  88650/100000  (2558.2s)   
  88700/100000  (2559.0s)   
  88750/100000  (2561.2s)   
  88800/100000  (2562.4s)   
  88850/100000  (2563.9s)   
  88900/100000  (2565.6s)   
  88950/100000  (2567.5s)   
  89000/100000  (2569.0s)   
  89050/100000  (2570.3s)   
  89100/100000  (2571.5s)   
  89150/100000  (2573.2s)   
